reaction_id	min_flux	max_flux
EX_cpd00003_medium	0.000000	3.000000
EX_cpd11451_medium	0.000000	0.000000
EX_cpd11606_medium	0.000000	0.000000
EX_cpd17026_medium	0.000000	0.000000
EX_cpd17027_medium	0.000000	0.000000
EX_cpd00138_medium	0.000000	222.835942
EX_cpd00314_medium	-0.100000	197.517110
EX_cpd00180_medium	0.000000	389.775000
EX_cpd00393_medium	0.000000	0.000000
EX_cpd02829_medium	0.000000	2.000000
EX_cpd35610_medium	0.000000	2.000000
EX_cpd11746_medium	0.000000	0.000000
EX_cpd01376_medium	0.000000	0.000000
EX_cpd90021_medium	0.000000	0.000000
EX_cpd90022_medium	0.000000	0.000000
EX_cpd00011_medium	-100.000000	679.550000
EX_cpd00007_medium	0.000000	-0.000000
EX_cpd01981_medium	0.000000	0.004343
EX_cpd00029_medium	-1.000000	720.950000
EX_cpd00141_medium	-1.000000	411.542857
EX_cpd01861_medium	0.000000	0.000000
EX_cpd00453_medium	0.000000	0.000000
EX_cpd00071_medium	0.000000	577.560000
EX_cpd00150_medium	0.000000	0.000000
EX_cpd08021_medium	0.000000	0.000000
EX_cpd00450_medium	0.000000	0.000000
EX_cpd00055_medium	0.000000	553.007393
EX_cpd00448_medium	0.000000	380.545833
EX_cpd00025_medium	0.000000	0.000000
EX_cpd00239_medium	0.000000	0.100000
EX_cpd11640_medium	-100.000000	845.000000
EX_cpd00359_medium	0.000000	36.100000
EX_cpd00659_medium	0.000000	0.000000
EX_cpd00418_medium	0.000000	0.000000
EX_cpd00371_medium	0.000000	0.000000
EX_cpd00811_medium	0.000000	0.000000
EX_cpd00324_medium	0.000000	1.100000
EX_cpd01024_medium	0.000000	721.950000
EX_cpd00204_medium	0.000000	0.000000
EX_cpd00116_medium	0.000000	482.295060
EX_cpd00528_medium	0.000000	0.000000
EX_cpd11632_medium	0.000000	0.000000
EX_cpd03662_medium	0.000000	0.000000
EX_cpd00178_medium	0.000000	0.000000
EX_cpd01618_medium	0.000000	0.000000
EX_cpd00087_medium	-0.013028	0.000000
EX_cpd03047_medium	-1.000000	0.000000
Methanobrevibacter_smithii_to_community_biomass	0.000000	1.673446
