reaction_id	min_flux	max_flux
Prevotella_intermedia_TF_cpd10516_Prevotella_intermedia_e0	-0.007385	-0.000000
Prevotella_intermedia_TF_cpd00067_Prevotella_intermedia_e0	-155.561471	193.198333
Prevotella_intermedia_TF_cpd00092_Prevotella_intermedia_e0	-9.307971	19.027859
Prevotella_intermedia_TF_cpd00367_Prevotella_intermedia_e0	-0.754157	0.329981
Prevotella_intermedia_TF_cpd00184_Prevotella_intermedia_e0	0.000000	9.530425
Prevotella_intermedia_TF_cpd00309_Prevotella_intermedia_e0	-35.962791	37.159685
Prevotella_intermedia_TF_cpd00311_Prevotella_intermedia_e0	-85.228704	39.269907
Prevotella_intermedia_TF_cpd00130_Prevotella_intermedia_e0	0.000000	61.180620
Prevotella_intermedia_TF_cpd00971_Prevotella_intermedia_e0	0.000000	0.000000
Prevotella_intermedia_TF_cpd00137_Prevotella_intermedia_e0	0.000000	0.000000
Prevotella_intermedia_TF_cpd00041_Prevotella_intermedia_e0	-4.000000	146.794231
Prevotella_intermedia_TF_cpd00084_Prevotella_intermedia_e0	-33.398995	0.000000
Prevotella_intermedia_TF_cpd00119_Prevotella_intermedia_e0	-1.000000	-0.000000
Prevotella_intermedia_TF_cpd00051_Prevotella_intermedia_e0	-0.292263	0.000000
Prevotella_intermedia_TF_cpd00039_Prevotella_intermedia_e0	-0.329795	19.600000
Prevotella_intermedia_TF_cpd00246_Prevotella_intermedia_e0	-33.551304	65.737500
Prevotella_intermedia_TF_cpd00182_Prevotella_intermedia_e0	-62.220000	33.221053
Prevotella_intermedia_TF_cpd00139_Prevotella_intermedia_e0	0.000000	8.000000
Prevotella_intermedia_TF_cpd00029_Prevotella_intermedia_e0	-38.776706	156.216667
Prevotella_intermedia_TF_cpd00132_Prevotella_intermedia_e0	0.000000	60.745291
Prevotella_intermedia_TF_cpd00063_Prevotella_intermedia_e0	-0.007385	-0.000000
Prevotella_intermedia_TF_cpd01012_Prevotella_intermedia_e0	0.000000	0.000000
Prevotella_intermedia_TF_cpd00058_Prevotella_intermedia_e0	-0.007385	0.000000
Prevotella_intermedia_TF_cpd10515_Prevotella_intermedia_e0	-0.100000	0.000000
Prevotella_intermedia_TF_cpd00106_Prevotella_intermedia_e0	-263.716667	144.343778
