Feature	ERR479243	ERR479263	ERR479142	ERR478958	ERR479037	ERR479022	ERR479417	ERR479393	ERR479111	ERR478986	ERR479177	ERR479169	ERR479010	ERR479132	ERR479175	ERR479167	ERR479423	ERR478970	ERR479440	ERR479294	ERR478984	ERR479339	ERR479353	ERR479079	ERR479357	ERR479374	ERR479355	ERR479397	ERR479415	ERR479319	ERR479077	ERR479063	ERR479223	ERR479033	ERR479335	ERR479401	ERR479029	ERR478962	ERR479138	ERR478990	ERR479235	ERR479391	ERR479083	ERR479128	ERR479276	ERR479370	ERR479255	ERR479000	ERR479071	ERR479378	ERR479290	ERR479059	ERR479173	ERR479183	ERR479219	ERR479049	ERR479039	ERR479413	ERR479524	ERR478974	ERR479488	ERR478976	ERR479460	ERR479107	ERR479436	ERR479093	ERR479512	ERR479101	ERR479538	ERR479286	ERR479554	ERR479341
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_rogosae_A	442	5244	1160	506	13655	82613	135127	933	8753	952	1270	62836	62815	586	209	2070	125	2060	550	113042	717	6785	24	3187	0	256	11013	2594	703	38928	31058	2938	838	624	1014	595	18364	43351	42110	21929	54369	114	49	147059	21	1068	107	320	729	1479	1191	278	0	233	688	217	249	444604	27400	13557	34795	92729	1294	35899	18454	966	59248	25065	392	501	107642	6844
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_sp000436475	146	258	201	1046	130765	360	761	23801	69	36139	27571	598	373	0	16	643	42	337	73	106876	41	795	0	527	0	14	103	16711	36	408	394	3963	1204	329	722	249	1057	6692	767	277	3282	11	0	622	25	22	33	130	39	50357	52	7326	0	141	381	603	0	7556	416	371	245	11606	389	11746	141	27675	367	400	57	598	628	503
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_sp000436535	33	41	20	50720	2600	68	640	659	67	651	449	131	1627	12	0	123	19	12532	0	7794	23	29131	0	18977	0	207	20	252	0	236	86	181583	40	91	10	11	65	243	94	79	336	0	0	585	0	18	10	2575	0	1023	0	241	0	27	0	107	0	1517	50	11917	323	348	151	272	93	713	107	3571	1866	47008	469	27
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_sp000437735	22010	675	72819	187	15	6008	5839	1836	326	103	815	71	194	52	44881	18994	2957	118	59935	9564	112	775	0	7481	0	18763	318	32522	15	33987	128625	76199	5066	108	49	1752	1021	138	5627	15	4679	0	134	67035	25	15934	766	37400	157	2806	0	4830	354	11522	65	58	15	9517	990	58627	9435	44	28	4101	37	65	25090	11012	1936	11864	5174	274
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_sp003537285	8776	6133	140	1767	1838	1837	13787	2342	2911	3470	494	11014	37	224	0	5850	1805	464	1512	7348	245	7681	0	5602	0	95	2019	3754	22	115263	239	11753	719	9537	4077	27	2511	1338	5099	2506	4266	10	230	106	0	1721	1673	9629	1142	5852	0	472	0	162	178	14708	12	3788	3789	2981	1929	11072	10036	6778	2019	125	2757	1055	4227	472	2717	941
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_sp900316325	630	316	13851	31	272	11351	5619	17013	3623	1412	2179	54	12309	213	28	3543	10	355	294	52172	15	56410	0	4754	0	50	59	81	0	119	64885	22197	16	0	1076	25	76	17	5516	1889	145	0	29	84	0	0	93	11532	39	122	35	100	0	20	88	341	84	26475	3278	4075	32292	20721	42962	45602	49	8260	520	4867	63	22424	128	893
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_sp900545725	41	39	572	153	128	159	148	81	17	67	33	208	43	0	11	2660	33	141	32	206	11	291	0	181	0	172	39	112	101	248	135	461	23	123	115	82	14	23	298	58	49	31	23	192	0	47	0	100	179	3512	0	44	0	26	96	23	0	320	88	132	109	257	214	150	17	18	95	109	20	77	55	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_sp900547255	12	0	0	27	121	0	42	37	14	0	0	53	0	0	0	26	47	26	0	63	0	57	90	142	0	25	76	11	11	59	46	240	15	102	23	0	0	19	32	33	20	0	0	0	11	0	16	0	10	0	0	0	0	11	0	88	16	0	65	56	34	11	164	20	0	0	19	34	0	16	26	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_sp900551945	12	44	100	0	15	22	18	0	28	0	12	53	12	0	0	81	0	0	10	440	20	4891	0	27	0	27	0	51	0	45	20	173	15	37	36	162	18	18	28	189	52	0	134	28	0	0	14	42	0	54	0	0	0	0	0	40	23	41789	0	26	11	49	0	69	36	0	0	953	0	40	29	51
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_sp900552795	0	0	12	0	0	0	0	13	0	13	0	0	0	0	0	10	0	0	0	0	0	952	0	15	0	0	0	0	52	51	0	10	0	0	0	0	0	0	52	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	10	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_sp900772425	14	71	191	331	5608	19	202	39	0	33	0	106	14	20	0	400	0	11	45	136	0	943	22	26	0	25	54	23	0	161	47	186	11	590	29	45	11	44	249	92	23	0	0	11	0	13	12	34	47	64	21	0	0	35	0	49	0	144	37	78	14	78	126	340	18	10	48	49	13	76	54	55
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora_sp000526575	17	22	251	33	55	0	26	2551	0	114	942	97	192	84	162	1190	40	111	0	34	17	15	0	51	0	1833	24	46	58	58	274	1016	24	884	257	218	0	27	30	73	163	180	0	197	0	203	1237	38	672	98	15	92	435	1816	262	83	23	1163	23	88	73	260	114	75	75	84	46	1995	0	108	76	86
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora_sp902363735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora_sp902363835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lacrimispora|s__MGYG000004680	0	200	0	0	26	0	0	0	39	0	0	11	12	0	0	0	0	0	0	0	43	0	310	12	0	42	143	0	0	91	25	18	13	17	17	98	13	0	187	125	79	0	76	19	0	0	13	23	65	0	0	0	10	0	45	56	353	0	0	0	0	0	0	23	0	0	0	52	29	17	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lactonifactor|s__Lactonifactor_longoviformis	84	303	1352	394	68	54	59	102	140	111	226	108	91	0	0	88	96	224	215	21	204	214	32	98	51	44	183	32	382	102	33	966	16	19	2940	101	222	304	112	44	183	51	1368	281	0	94	57	112	246	25	61	86	126	202	167	441	216	53	149	80	42	42	203	85	37	139	48	741	0	175	53	917
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lactonifactor|s__Lactonifactor_sp009677585	311	27	107	361	0	0	604	65	66	14	42	17	31	24	0	34	0	1001	115	0	149	26	226	0	206	168	99	0	0	0	30	25	19	65	63	0	202	10	116	63	227	1507	480	59	42	25	226	20	281	0	2553	11	876	201	1513	515	17	0	17	42	15	0	97	11	46	100	67	0	0	15	169	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__MGYG000000346|s__MGYG000000346	24	91	376	154	21	41	125	110	36	121	34	523	145	12	17	77	101	151	90	75	11	166	22	312	0	275	27	57	165	34	819	528	83	85	357	136	122	285	18	6284	108	0	0	97	73	23	21	125	496	77	0	50	0	354	40	78	34	83	69	202	144	66	25	151	180	0	87	246	20	212	93	88
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__MGYG000000378|s__MGYG000000378	279	1603	3520	2968	26	405	1885	1153	97	1654	1200	1432	1551	359	26	1124	0	1744	1227	4602	0	757	589	1018	18	1593	449	1942	845	2323	9103	2556	1304	0	3996	57	25	34	1031	52	1149	0	37	32	18	0	0	1131	35	1301	512	999	87	21	36	1639	0	821	4195	3003	1902	637	262	2284	229	18	2033	25	899	1313	1426	429
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__MGYG000000387|s__MGYG000000387	0	12	179	127	11	0	2623	120	0	18	273	129	0	0	0	331	122	43	0	3514	0	3100	0	1493	0	22	30	56	0	0	49	283	85	36	206	197	39	23	1658	19	36	0	0	794	0	17	33	2531	154	23	0	108	14	424	94	16	10	186	10	69	1798	29	0	3489	0	85	15	489	0	63	11	28
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__MGYG000000574|s__MGYG000000574	413	943	1037	2502	910	374	4176	1289	2508	1043	1974	1564	3908	2854	0	854	224	536	798	797	159	1034	90	447	196	1384	1481	1394	889	1291	2797	2335	2450	242	635	364	361	368	1665	1403	1463	47	1979	197	155	104	218	1599	1011	1113	33	824	1272	159	483	792	69	764	2220	2283	497	1456	334	665	1127	212	341	1227	2731	1290	465	222
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__MGYG000002075|s__MGYG000002075	156	2741	4345	8166	0	855	4072	1986	477	864	1530	1870	416	58	0	916	39	5735	2006	6492	0	1595	0	2779	0	2035	1117	408	19	1758	7755	8008	527	21	3072	4078	0	0	2376	37	991	0	0	24	22	13	12	1769	66	3721	39	865	12	22	30	606	0	800	660	4476	284	2834	0	6080	1511	83	25	105	2032	1025	2723	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__MGYG000002216|s__MGYG000002216	10	25	77	65	13	0	64	15	0	0	16	51	65	0	0	14	50	0	0	0	298	0	0	0	0	72	14	0	29	22	51	23	21	81	13	45	52	11	151	82	16	0	22	49	0	33	11	0	37	0	16	0	188	0	22	13	0	0	12	15	0	0	14	16	117	182	51	154	0	36	35	17
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__MGYG000003970|s__MGYG000003970	41	805	997	1029	233	287	3134	759	1300	213	940	1089	2450	347	131	403	98	315	408	421	361	722	277	260	153	183	1273	405	246	588	1041	2028	410	45	203	253	478	315	2370	504	1020	174	718	140	12	146	148	864	432	297	117	639	1705	296	788	473	35	456	734	1077	430	353	735	385	753	133	232	312	2511	327	603	62
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__MGYG000004380|s__MGYG000004380	22	18	122	38	24	12	21	11	0	107	0	141	21	0	17	135	0	53	33	132	0	407	0	225	0	119	98	40	0	163	75	161	21	188	148	15	34	78	110	11	86	0	0	48	16	98	0	70	64	358	0	0	0	0	25	161	0	82	28	234	16	98	78	142	0	0	34	40	21	101	42	20
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__MGYG000004604|s__MGYG000004604	0	0	0	0	219	0	300	333	1520	18	137	127	4693	10	0	0	0	0	0	0	245	117	10	0	14	62	0	23	0	0	0	701	68	0	0	0	3201	0	3456	0	141	0	42	315	0	0	0	0	1148	58	27	0	613	0	20	0	0	35	13	32	0	14	0	0	0	14	0	0	67	0	1569	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__MGYG000004660|s__MGYG000004660	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	66	0	0	20	0	0	0	0	0	0	0	48	35	0	16	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Marvinbryantia|s__MGYG000001873	56	25	11	526	48	0	30	50	0	11	13	68	140	49	0	34	10	0	11	13	50	20	25	0	59	34	45	0	23	31	49	147	43	0	12	10	33	22	184	16	20	0	36	16	0	11	21	10	121	0	0	112	198	23	35	12	0	20	61	24	49	0	50	55	13	0	56	0	55	11	63	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Marvinbryantia|s__Marvinbryantia_formatexigens	0	0	48	56	0	16	18	34	25	10	28	149	49	0	0	24	24	81	45	0	21	22	0	11	19	151	12	36	12	10	0	60	0	16	24	56	14	12	83	35	53	0	0	94	0	58	22	23	46	49	50	41	0	0	35	47	47	26	41	35	32	14	66	19	0	12	16	80	67	26	19	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Marvinbryantia|s__Marvinbryantia_sp014385005	14	0	47	41	27	64	50	124	109	204	123	30	395	21	0	10	0	43	126	81	0	330	0	116	0	239	20	112	35	19	535	1311	33	17	0	18	0	0	58	0	32	0	0	122	0	82	51	0	256	95	0	22	0	0	0	5684	0	0	0	40	0	485	355	111	16	14	0	249	32	0	0	13
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Marvinbryantia|s__Marvinbryantia_sp900066075	150	87	584	299	33	222	1093	282	307	2689	51	147	495	117	0	158	13	152	319	719	39	380	24	3908	0	511	99	274	272	643	4202	576	2335	127	637	96	25	332	124	182	173	969	73	330	53	664	23	1404	408	711	0	735	12	97	211	681	0	565	97	351	411	1303	46	1665	177	52	201	4525	210	126	89	29
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Marvinbryantia|s__Marvinbryantia_sp900544685	0	0	36	25	12	293	760	40	41	114	40	28	1751	51	0	67	0	0	81	1113	0	449	0	76	0	212	332	47	291	337	1815	629	331	12	19	10	33	30	541	22	26	0	0	47	0	0	0	25	10	345	0	241	0	303	10	2777	0	22	0	17	0	627	135	1305	0	0	29	115	197	14	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Marvinbryantia|s__Marvinbryantia_sp900550755	0	85	126	188	106	130	442	304	0	276	1974	8899	8629	365	0	98	208	32	543	415	0	383	0	250	3677	395	0	263	339	249	866	1210	328	0	320	21	0	178	958	293	2772	0	62	101	0	0	70	198	70	182	0	568	1132	504	1474	3392	0	59	141	5984	55	462	205	894	1808	2811	318	332	113	211	111	18
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Massilistercora|s__Massilistercora_sp902406105	0	0	19	99	32	0	379	14	17	71	35	223	645	0	0	20	69	0	0	0	110	0	16	0	29	0	163	108	0	36	0	24	0	0	409	136	663	0	243	0	393	0	40	0	0	56	28	0	1616	0	22	0	44	0	368	0	117	0	0	743	13	0	0	0	0	467	166	150	0	143	52	632
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Massilistercora|s__Massilistercora_timonensis	100	0	416	117	0	0	141	39	991	12	1983	242	133	134	0	0	16	0	32	0	3012	46	18	0	10	11	2961	25	60	0	10	1204	28	0	0	13	10293	0	16718	50	473	0	176	577	12	53	1111	18	8934	0	13	27	1627	0	56	0	0	13	0	37	0	0	0	0	10	31852	16	28	0	316	1867	732
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Mediterraneibacter_A|s__Mediterraneibacter_A_butyricigenes	5847	9170	8804	6447	676	1772	11936	2783	2196	7064	807	10387	1936	1651	146	6152	163	6205	3292	4487	307	1595	293	32339	0	10612	2678	585	6762	3487	14368	18024	8736	212	10038	14448	513	27120	9331	1428	5429	1784	4728	5417	429	600	1356	17665	21108	4547	887	9370	1608	8295	2800	6232	3116	4303	4907	10202	10676	7439	334	3644	2527	4714	4529	44102	4380	3397	5486	894
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Mediterraneibacter|s__MGYG000000545	15	33	272	121	17	102	245	66	29	81	23	30	39	21	0	76	74	55	24	81	15	45	0	371	0	205	103	72	335	28	325	231	124	160	613	51	14	194	789	143	77	0	0	97	67	0	29	50	704	39	0	20	0	112	0	81	18	85	12	175	40	25	25	44	33	0	0	428	35	168	37	40
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Mediterraneibacter|s__MGYG000002150	0	23	22	0	0	49	58	28	18	14	0	17	0	26	0	79	50	0	0	35	289	0	52	29	0	21	24	72	87	34	0	49	13	39	16	143	25	42	102	10	63	0	0	34	17	13	32	0	178	26	0	0	0	0	0	73	74	0	0	23	0	14	0	13	0	30	0	720	0	21	1060	27
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Mediterraneibacter|s__MGYG000002772	111	1896	1967	1203	174	1181	3130	1391	654	1291	284	378	335	467	20	2324	3487	162	386	1679	326	742	10	1543	0	1701	1908	3640	3677	2580	1789	3342	872	5213	555	8043	76	3170	6502	624	2575	40	11	510	1154	123	1517	610	13476	1001	57	464	25	280	89	6164	10	1092	215	1759	300	999	897	820	492	400	318	26527	540	1170	685	1379
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Mediterraneibacter|s__MGYG000004558	0	0	9627	342	785	0	18064	4645	5711	0	1681	257	2657	0	0	0	0	0	0	0	6820	0	2555	0	0	10599	13767	24250	0	0	0	14607	0	0	0	59567	981	13557	43832	0	15857	0	403	2273	0	756	0	0	82329	0	540	0	1956	0	884	0	0	2323	1328	9603	0	0	0	0	3095	474775	2275	204862	0	6765	4037	10168
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Mediterraneibacter|s__MGYG000004609	26	72	1119	90	33	59	1137	26	75	18	110	161	79	0	0	27	187	186	25	81	7000	227	0	51	0	133	52	48	141	68	109	563	33	58	154	71	628	52	8913	100	2658	15	34	952	0	31	24	26	7513	35	0	11	1482	279	57	15	0	411	56	1676	61	24	84	44	103	962	100	256	11	115	785	79
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Mediterraneibacter|s__Mediterraneibacter_faecis	710	24578	17513	106	48	11574	31200	8484	7546	8881	2623	167	2388	4359	35	20912	33976	1342	2204	18417	2530	3046	0	17763	0	18881	19631	43994	39950	22695	2584	24343	6873	29758	1168	100253	54	31246	68045	4237	23855	22	272	159	11700	44	16306	4300	139082	11202	483	3017	85	3529	330	56019	236	3880	1252	15461	1523	8968	221	7871	4851	314	2592	347935	2353	12105	4716	16842
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Mediterraneibacter|s__Mediterraneibacter_lactaris	1210	12278	506	18976	50038	65	59825	176	1506	135	2422	122	417	110	30	12550	124	14530	5778	11733	357	15563	308	336	0	692	31273	179	2378	147	856	63772	156	46	520	428	11452	18903	96701	218	6005	4834	360	6107	1175	165	15555	130	2306	701	78	152	47	452	337	176	282	30902	258	15711	13488	145	672	137	13086	52	50543	69184	138	218	99	156
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Mediterraneibacter|s__Mediterraneibacter_massiliensis	135	403	21	58	28	70	73	58	28	0	316	288	219	10	0	146	216	678	146	0	12	15	15	1650	571	43	104	617	590	21	19	126	31	124	91	29	12	145	363	629	569	536	13	359	0	30	17	20	40	12	47	0	0	153	15	15	240	463	15	84	142	18	10	43	0	20	14	204	50	13	505	10
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Mediterraneibacter|s__Mediterraneibacter_sp002314255	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	424	0	0	0	0	10	29	0	0	0	0	0	0	0	0	0	50	0	22	0	0	0	62	17	0	0	0	0	19	0	13	0	66	0	16	0	0	0	0	14	0	0	0	0	0	216	0	0	0	0	26	41
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Mediterraneibacter|s__Mediterraneibacter_sp900541505	46	0	352	27	120	0	538	127	164	0	12	911	18	31	0	14	48	10	0	0	4132	36	33	0	10	751	108	98	29	83	16	649	0	22	25	48	972	44	299	438	90	22	245	481	0	60	30	74	6634	0	164	150	1780	57	521	0	40	0	47	102	0	0	0	95	281	3441	348	100	0	114	16	45
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Mediterraneibacter|s__Mediterraneibacter_sp900553885	0	20	132	43	0	231	74	38	32	72	25	110	29	0	0	0	1596	90	13	31	901	87	0	0	0	42	30	22	31	16	33	79	0	0	13	108	69	91	474	27	142	75	0	11888	17	13	0	23	471	17	35	0	67	2024	21	12	0	110	11	78	35	21	84	87	15	144	21	1039	0	43	47	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Mediterraneibacter|s__Mediterraneibacter_sp900555215	0	0	33	30	0	0	44	12	115	0	21	10	43	0	0	0	0	0	0	0	576	0	36	0	0	10	495	32	0	49	0	27	0	0	18	0	123	0	314	0	30	0	25	44	17	0	11	0	105	0	0	0	2217	0	64	167	21	0	47	165	0	0	0	0	0	66	19	0	0	18	767	44
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Mediterraneibacter|s__Mediterraneibacter_sp900751785	0	0	0	0	0	0	0	0	0	0	0	11	12	13	0	0	0	0	0	11	1310	0	0	0	0	0	10	0	0	11	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	48	0	0	0	0	23	0	0	0	0	0	0	0	17	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Mediterraneibacter|s__Mediterraneibacter_sp900752395	31	0	38489	0	0	0	0	0	52	21	0	10	41	16	0	0	29	20	10	0	0	0	40	0	0	0	58	0	66	15	28	12	18	142	20	11	0	31	10	0	16	21	10	52	68	0	14	0	11	0	0	0	0	17	10	737	14	10	0	58	0	0	0	0	0	33	22	7688	40	0	40	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Mediterraneibacter|s__Mediterraneibacter_sp900761655	22	10	20	74	13	16	26	0	0	18	0	114	18	0	0	0	0	0	119	96	14	56	13	0	0	0	16	16	0	57	81	17	0	0	24	0	0	44	0	0	11	0	0	0	26	25	0	0	2629	0	0	0	0	0	27	34	24	98	42	24	40	0	0	37	0	15	23	0	0	0	51	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Mediterraneibacter|s__Mediterraneibacter_torques	55641	24255	1417	47	10455	13632	286	418	82347	552	5001	12158	71811	27360	98	23754	14956	38896	6367	7345	4633	516	131683	11534	2125	11217	111080	21625	86	1236	7185	3552	26754	41107	80091	212	7494	7090	70343	28632	109228	34519	13818	81156	81126	18221	24413	3241	218659	2602	75	115	1621	81	30430	61840	91211	514	40484	23108	3389	1838	13247	141	418	137987	6094	13028	27326	12348	35521	12395
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Merdimonas|s__Merdimonas_faecis	872	12	186	10466	42	0	433	36	613	42	109	128	55	155	0	35	24	14	0	0	1270	0	4234	0	14	55	166	38	0	31	99	168	25	0	48	0	6245	14	55614	17	3071	78	480	134	54	8520	399	38	1046	37	249	24	5045	21	64	15	15	22	26	281	0	0	36	20	35	3877	91	53	0	131	1708	3963
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Merdimonas|s__Merdimonas_sp900553355	143	20	79	146	17	19	240	90	33	94	15	45	59	0	0	29	21	85	12	24	68	43	66	78	0	87	89	104	69	24	51	244	40	252	268	93	28	18	953	25	159	11	13	72	188	44	37	37	319	25	0	22	208	61	19	26	45	20	44	177	21	26	15	26	13	131	31	151	35	66	58	30
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Muricomes|s__MGYG000003777	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Muricomes|s__Muricomes_contortus_B	39	52	868	79	33	0	313	18	24	315	258	942	0	25	0	17	33	1343	15	0	50	15	15	40	82	127	2928	0	35	0	48	82	0	32	37	243	558	73	69	27	825	537	556	2027	0	267	978	0	1042	0	0	0	278	3151	314	997	83	29	78	43	0	40	1002	369	98	16	417	793	0	140	86	93
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Muricomes|s__Muricomes_fissicatena_A	0	233	34	49	375	0	563	30	4839	0	18	82	17	0	0	0	12	23	34	15	246	28	1808	26	10	103	24	61	30	32	62	74	0	0	37	33	291	49	152	122	250	0	357	21	0	72	20	39	45	0	14	83	18	59	118	125	1315	19	213	54	22	0	100	13	31	0	535	13	11	51	76	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Muricomes|s__Muricomes_oroticus	324	63	29	12	0	144	11	20	0	0	0	35	0	0	0	18	81	0	0	0	0	0	0	0	17	107	0	0	0	71	29	0	11	31	0	296	0	24	0	11	0	0	21	0	0	0	0	12	83	0	248	0	21	0	563	0	47	0	0	0	0	11	0	12	0	0	12	32	0	0	0	0
k__Bacteria|p__Firmicutes_A|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Muricomes|s__Muricomes_sp000509105	1717	1376	559	203	1096	55	293	394	570	286	82	81	151	1403	0	518	77	187	186	16	1560	73	1063	479	455	477	2304	404	1657	202	705	861	99	166	1089	235	2082	361	304	308	444	62	4396	191	82	2019	264	409	174	115	41	100	1382	178	252	67	48	38	105	611	304	14	227	130	82	628	116	989	60	470	407	139
